button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
R,U,"[5, 6]",1.0,1.0,0.7816669940948486,2.506294012069702,0.7068687873097961,0.0,1.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.20529985427856445,1.9573779106140137,0.7475137651823567,0.0,2.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.18958377838134766,1.9210009574890137,0.71847738762254,0.0,3.0,0.0
G,D,"[6, 8]",1.0,4.0,0.2398068904876709,1.7855088710784912,0.5374870937437404,0.0,4.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.24541401863098145,1.5193960666656494,0.27381595528427927,0.0,5.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.38871192932128906,1.720789909362793,0.32783737681996317,0.0,6.0,0.0
R,U,"[5, 10]",1.0,7.0,0.3592660427093506,1.863105058670044,0.507358576798812,0.0,7.0,0.0
R,U,"[4, 10]",1.0,8.0,0.2793619632720947,1.6993370056152344,0.42342954939142546,0.0,8.0,0.0
B,L,"[4, 9]",1.0,9.0,0.23433279991149902,1.8450918197631836,0.6183465938578827,0.0,9.0,0.0
R,U,"[3, 9]",1.0,10.0,0.12934613227844238,1.5501480102539062,0.41849114226486095,0.0,10.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.7019221782684326,6.378338813781738,0.6137426864702529,1.0,11.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.19397687911987305,1.9206008911132812,0.7170743104452186,1.0,12.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.23224115371704102,1.6877689361572266,0.4550565457934312,1.0,13.0,0.0
G,D,"[6, 8]",1.0,4.0,0.3589198589324951,1.9072201251983643,0.5454955898260689,1.0,14.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.23733806610107422,1.7884490489959717,0.5507449556163687,1.0,15.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.2209479808807373,1.8034510612487793,0.5872980634992031,1.0,16.0,0.0
G,D,"[7, 10]",0.0,6.0,0.30091190338134766,1.83565092086792,0.5394792507143252,1.0,17.0,0.0
R,U,"[6, 10]",0.0,6.0,0.24849987030029297,1.7866899967193604,0.5429465930944252,1.0,18.0,0.0
B,L,"[6, 9]",0.0,6.0,0.24621796607971191,1.952867031097412,0.712157305429572,1.0,19.0,0.0
R,U,"[5, 9]",0.0,6.0,0.23352599143981934,1.6113829612731934,0.3738683768303971,1.0,20.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.62965989112854,7.8635571002960205,0.37063499780293196,2.0,21.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2507619857788086,1.6667780876159668,0.42063955708415973,2.0,22.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2399580478668213,1.984976053237915,0.7388420725364782,2.0,23.0,0.0
G,D,"[6, 8]",1.0,4.0,0.17472100257873535,1.6405911445617676,0.4627923503017017,2.0,24.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.20970797538757324,1.6830079555511475,0.4624533166303855,2.0,25.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.20936799049377441,1.9230749607086182,0.7019288185145331,2.0,26.0,0.0
R,U,"[5, 10]",1.0,7.0,0.22792410850524902,1.7461979389190674,0.5149054946056054,2.0,27.0,0.0
R,U,"[4, 10]",1.0,8.0,0.23865294456481934,1.6687471866607666,0.43358957419250443,2.0,28.0,0.0
B,L,"[4, 9]",1.0,9.0,0.28101301193237305,1.8003461360931396,0.5172938680001797,2.0,29.0,0.0
R,U,"[3, 9]",1.0,10.0,0.2760019302368164,1.9843719005584717,0.7014294555555806,2.0,30.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.7887120246887207,4.268748998641968,0.27042650760129155,3.0,31.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.28296613693237305,1.7447938919067383,0.4649798776816104,3.0,32.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.20316195487976074,1.4689440727233887,0.2674285300369667,3.0,33.0,0.0
G,D,"[6, 8]",1.0,4.0,0.3688371181488037,1.6988868713378906,0.33292967687474184,3.0,34.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.23127293586730957,1.9375200271606445,0.7033551567269043,3.0,35.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.1919088363647461,1.6978859901428223,0.5014105706155914,3.0,36.0,0.0
R,U,"[5, 10]",1.0,7.0,0.21689200401306152,1.6987860202789307,0.48345952621408855,3.0,37.0,0.0
R,U,"[4, 10]",1.0,8.0,0.23690295219421387,1.7233588695526123,0.490143132943544,3.0,38.0,0.0
B,L,"[4, 9]",1.0,9.0,0.23621296882629395,1.5543220043182373,0.32799380884942375,3.0,39.0,0.0
R,U,"[3, 9]",1.0,10.0,0.26955485343933105,1.869292974472046,0.6135130809015936,3.0,40.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.6696250438690186,3.987112045288086,0.45069131247925037,4.0,41.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.22452306747436523,1.9378001689910889,0.7049800512586125,4.0,42.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2041020393371582,1.9206159114837646,0.7255453247658585,4.0,43.0,0.0
G,D,"[6, 8]",1.0,4.0,0.23656702041625977,1.97011399269104,0.7455135410276408,4.0,44.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.19312787055969238,1.7624180316925049,0.5583893979750076,4.0,45.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.2592477798461914,1.5650529861450195,0.30668537937550056,4.0,46.0,0.0
R,U,"[5, 10]",1.0,7.0,0.2604398727416992,1.7802801132202148,0.5200752861170341,4.0,47.0,0.0
R,U,"[4, 10]",1.0,8.0,0.20904207229614258,1.768273115158081,0.5549714817814448,4.0,48.0,0.0
B,L,"[4, 9]",1.0,9.0,0.2784159183502197,1.927645206451416,0.6493949253270472,4.0,49.0,0.0
R,U,"[3, 9]",1.0,10.0,0.19708013534545898,1.842468023300171,0.6415212344643738,4.0,50.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.7779037952423096,3.443397045135498,0.26855329316522825,5.0,51.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2637021541595459,1.7495439052581787,0.48465068787061294,5.0,52.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.24361300468444824,1.5506258010864258,0.3019404053483398,5.0,53.0,0.0
G,D,"[6, 8]",1.0,4.0,0.2906529903411865,1.6718859672546387,0.37379034753229445,5.0,54.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.20747590065002441,1.5358028411865234,0.32628555622348626,5.0,55.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.2796139717102051,1.9223768711090088,0.6481948810441407,5.0,56.0,0.0
R,U,"[5, 10]",1.0,7.0,0.23727107048034668,1.6372480392456055,0.4024333905057231,5.0,57.0,0.0
R,U,"[4, 10]",1.0,8.0,0.23604893684387207,1.7127339839935303,0.4816834514945308,5.0,58.0,0.0
B,L,"[4, 9]",1.0,9.0,0.24361014366149902,1.9656689167022705,0.7137012873310413,5.0,59.0,0.0
R,U,"[3, 9]",1.0,10.0,0.1668550968170166,1.5412747859954834,0.3719113415638497,5.0,60.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.7444071769714355,3.0114288330078125,0.4165807168587237,6.0,61.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2595670223236084,1.8532299995422363,0.5863701530921146,6.0,62.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2095658779144287,1.7589001655578613,0.5451773025795055,6.0,63.0,0.0
G,D,"[6, 8]",1.0,4.0,0.20909714698791504,1.719299077987671,0.49792978011208283,6.0,64.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.1932051181793213,1.9322209358215332,0.730331616656307,6.0,65.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.22780203819274902,1.731903076171875,0.49530976619904776,6.0,66.0,0.0
R,U,"[5, 10]",1.0,7.0,0.23749494552612305,1.7421460151672363,0.5041041817256895,6.0,67.0,0.0
R,U,"[4, 10]",1.0,8.0,0.2491610050201416,1.8335998058319092,0.5879480147429148,6.0,68.0,0.0
B,L,"[4, 9]",1.0,9.0,0.24292707443237305,1.992516040802002,0.7465402414353719,6.0,69.0,0.0
R,U,"[3, 9]",1.0,10.0,0.19984197616577148,1.731369972229004,0.5280814639345447,6.0,70.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.7396199703216553,3.0135350227355957,0.45815612621163276,7.0,71.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.21641182899475098,1.7768349647521973,0.568307456125332,7.0,72.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.21113991737365723,1.7517478466033936,0.536714247999986,7.0,73.0,0.0
G,D,"[6, 8]",1.0,4.0,0.2580909729003906,1.9540610313415527,0.6905270841429862,7.0,74.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.20708203315734863,1.6088800430297852,0.39959405281323473,7.0,75.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.23939990997314453,1.5078709125518799,0.2576867829667328,7.0,76.0,0.0
R,U,"[5, 10]",1.0,7.0,0.3793509006500244,1.9592640399932861,0.5832624098141741,7.0,77.0,0.0
R,U,"[4, 10]",1.0,8.0,0.16973519325256348,1.4984378814697266,0.331985927230356,7.0,78.0,0.0
B,L,"[4, 9]",1.0,9.0,0.23967289924621582,1.845005989074707,0.5932836726559536,7.0,79.0,0.0
R,U,"[3, 9]",1.0,10.0,0.2013239860534668,1.4942269325256348,0.30444357143760603,7.0,80.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.8465778827667236,3.7114789485931396,0.5155772722853351,8.0,81.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.24467086791992188,1.8249800205230713,0.5738611851196611,8.0,82.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.24700093269348145,1.5523271560668945,0.30975149441814437,8.0,83.0,0.0
G,D,"[6, 8]",1.0,4.0,0.35494184494018555,1.8457400798797607,0.505212230030343,8.0,84.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.26119303703308105,1.9546570777893066,0.6930216912005901,8.0,85.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.1989748477935791,1.516664981842041,0.32656585735984744,8.0,86.0,0.0
R,U,"[5, 10]",1.0,7.0,0.37824487686157227,1.6510260105133057,0.27768845344460985,8.0,87.0,0.0
R,U,"[4, 10]",1.0,8.0,0.3262300491333008,1.9518539905548096,0.6291872015511064,8.0,88.0,0.0
B,L,"[4, 9]",1.0,9.0,0.2529420852661133,1.9315950870513916,0.6773861662964858,8.0,89.0,0.0
R,U,"[3, 9]",1.0,10.0,0.19090700149536133,1.595548152923584,0.4063729569241565,8.0,90.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.6858811378479004,3.172528028488159,0.4956656155168878,9.0,91.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.22051596641540527,1.5483968257904053,0.3272351716488369,9.0,92.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.43516087532043457,1.7053840160369873,0.28272958197463766,9.0,93.0,0.0
G,D,"[6, 8]",1.0,4.0,0.34861302375793457,1.7878549098968506,0.4370091723678069,9.0,94.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.22610211372375488,1.671968936920166,0.44236972250474194,9.0,95.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.20752978324890137,1.6871600151062012,0.4794173407441404,9.0,96.0,0.0
R,U,"[5, 10]",1.0,7.0,0.3304579257965088,1.8373379707336426,0.5000325967321162,9.0,97.0,0.0
R,U,"[4, 10]",1.0,8.0,0.23013710975646973,1.9243779182434082,0.6908689948293367,9.0,98.0,0.0
B,L,"[4, 9]",1.0,9.0,0.2446880340576172,1.4984161853790283,0.2562504816641779,9.0,99.0,0.0
R,U,"[3, 9]",1.0,10.0,0.3818399906158447,2.028499126434326,0.6510961254009537,9.0,100.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.79178786277771,3.923625946044922,0.34159210477515733,10.0,101.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.20363712310791016,1.5874049663543701,0.39558901567269866,10.0,102.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.22936701774597168,1.7031521797180176,0.4653039937958787,10.0,103.0,0.0
G,D,"[6, 8]",1.0,4.0,0.21644186973571777,1.7384300231933594,0.5202055635438476,10.0,104.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.21501803398132324,1.859921932220459,0.6466989914183954,10.0,105.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.21143293380737305,1.5207910537719727,0.3010755836035707,10.0,106.0,0.0
R,U,"[5, 10]",1.0,7.0,0.28569793701171875,2.032210111618042,0.7495451539727158,10.0,107.0,0.0
R,U,"[4, 10]",1.0,8.0,0.20941591262817383,1.5014939308166504,0.2848006720974546,10.0,108.0,0.0
B,L,"[4, 9]",1.0,9.0,0.394287109375,1.7812848091125488,0.3825164525707167,10.0,109.0,0.0
R,U,"[3, 9]",1.0,10.0,0.2429790496826172,1.9376518726348877,0.6865485539612406,10.0,110.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.774648904800415,2.8007400035858154,0.47078614213402004,11.0,111.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.21163105964660645,1.7605321407318115,0.5478190528640206,11.0,112.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2248680591583252,1.9261510372161865,0.6905661984644493,11.0,113.0,0.0
G,D,"[6, 8]",1.0,4.0,0.22323107719421387,1.7482600212097168,0.5222764205782243,11.0,114.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.20421791076660156,1.5961530208587646,0.38516323544356873,11.0,115.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.2452239990234375,1.6290879249572754,0.380979136408815,11.0,116.0,0.0
R,U,"[5, 10]",1.0,7.0,0.26689600944519043,1.6299829483032227,0.3607662657918246,11.0,117.0,0.0
R,U,"[4, 10]",1.0,8.0,0.3321859836578369,1.6059958934783936,0.283605992880741,11.0,118.0,0.0
B,L,"[4, 9]",1.0,9.0,0.3075101375579834,1.920022964477539,0.6032414035470313,11.0,119.0,0.0
R,U,"[3, 9]",1.0,10.0,0.2038707733154297,1.6280760765075684,0.43166410748470335,11.0,120.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.6673588752746582,2.4570858478546143,0.42180480674864085,12.0,121.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2076408863067627,1.7585978507995605,0.5469657309912246,12.0,122.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.20528292655944824,1.9010469913482666,0.6813440937327964,12.0,123.0,0.0
G,D,"[6, 8]",1.0,4.0,0.21883010864257812,1.594308853149414,0.3757422179256718,12.0,124.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.21246719360351562,1.9203698635101318,0.7124161645255871,12.0,125.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.18714308738708496,1.626183032989502,0.43879878046615495,12.0,126.0,0.0
R,U,"[5, 10]",1.0,7.0,0.23943686485290527,1.8584840297698975,0.6137425447035698,12.0,127.0,0.0
R,U,"[4, 10]",1.0,8.0,0.20390796661376953,1.4816901683807373,0.27907191920997715,12.0,128.0,0.0
B,L,"[4, 9]",1.0,9.0,0.3394300937652588,2.0247559547424316,0.6698902367438755,12.0,129.0,0.0
R,U,"[3, 9]",1.0,10.0,0.20474004745483398,1.4818859100341797,0.28568888288422223,12.0,130.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.7322959899902344,3.129396915435791,0.28157252133461735,13.0,131.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2729940414428711,1.9346539974212646,0.6658360708141025,13.0,132.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.20577502250671387,1.6706781387329102,0.4533403486514334,13.0,133.0,0.0
G,D,"[6, 8]",1.0,4.0,0.23006892204284668,1.5218050479888916,0.29185092046803535,13.0,134.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.32028698921203613,1.9596190452575684,0.6512192083750403,13.0,135.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.20082902908325195,1.7274267673492432,0.5286219395822879,13.0,136.0,0.0
R,U,"[5, 10]",1.0,7.0,0.20031309127807617,1.874216079711914,0.6693722589158555,13.0,137.0,0.0
R,U,"[4, 10]",1.0,8.0,0.21393895149230957,1.9281997680664062,0.7141053465751053,13.0,138.0,0.0
B,L,"[4, 9]",1.0,9.0,0.22136402130126953,1.8855419158935547,0.6496884485321636,13.0,139.0,0.0
R,U,"[3, 9]",1.0,10.0,0.16692304611206055,1.4482388496398926,0.28167495438550183,13.0,140.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.6817669868469238,2.738697052001953,0.7365216511851734,14.0,141.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.20559191703796387,1.5217020511627197,0.32528092159098587,14.0,142.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.24909090995788574,1.8294451236724854,0.5877770815847636,14.0,143.0,0.0
G,D,"[6, 8]",1.0,4.0,0.18350911140441895,1.697432041168213,0.5185560473746431,14.0,144.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.18861794471740723,1.8126192092895508,0.6310545614069802,14.0,145.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.20284318923950195,1.612684965133667,0.41041908022958423,14.0,146.0,0.0
R,U,"[5, 10]",1.0,7.0,0.306149959564209,1.9031050205230713,0.6134647075516072,14.0,147.0,0.0
R,U,"[4, 10]",1.0,8.0,0.19713592529296875,1.8181750774383545,0.6147950099583761,14.0,148.0,0.0
B,L,"[4, 9]",1.0,9.0,0.2204878330230713,1.851243019104004,0.6326123121445903,14.0,149.0,0.0
R,U,"[3, 9]",1.0,10.0,0.16245198249816895,1.4912340641021729,0.32421233512820186,14.0,150.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.6323180198669434,2.8358821868896484,0.5764894434772191,15.0,151.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.22178411483764648,1.576742172241211,0.36993556502141073,15.0,152.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2144460678100586,1.6841199398040771,0.4707017231351662,15.0,153.0,0.0
G,D,"[6, 8]",1.0,4.0,0.26007914543151855,1.8954029083251953,0.6326247113117118,15.0,154.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.20616984367370605,1.8174481391906738,0.6000561352064542,15.0,155.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.2015528678894043,1.9089329242706299,0.7087814267922452,15.0,156.0,0.0
R,U,"[5, 10]",1.0,7.0,0.11316418647766113,1.5855989456176758,0.4778483640664029,15.0,157.0,0.0
R,U,"[4, 10]",1.0,8.0,0.2600429058074951,1.795121192932129,0.5396466461739979,15.0,158.0,0.0
B,L,"[4, 9]",1.0,9.0,0.25901293754577637,1.9652159214019775,0.7044967448449145,15.0,159.0,0.0
R,U,"[3, 9]",1.0,10.0,0.22532200813293457,1.8250980377197266,0.5963989622562075,15.0,160.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.6445980072021484,2.2864630222320557,0.299757845552361,16.0,161.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2736661434173584,1.9912688732147217,0.7073459693857289,16.0,162.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.24529504776000977,1.7577378749847412,0.5152960133678597,16.0,163.0,0.0
G,D,"[6, 8]",1.0,4.0,0.32676005363464355,1.7239229679107666,0.38911539841638054,16.0,164.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.203934907913208,1.8283882141113281,0.6339278927964151,16.0,165.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.2055799961090088,1.94594407081604,0.7301104507219315,16.0,166.0,0.0
R,U,"[5, 10]",1.0,7.0,0.18655014038085938,1.4844119548797607,0.29794455975536943,16.0,167.0,0.0
R,U,"[4, 10]",1.0,8.0,0.2702140808105469,1.7871310710906982,0.5181707520787406,16.0,168.0,0.0
B,L,"[4, 9]",1.0,9.0,0.20893001556396484,1.8038170337677002,0.5885552626754195,16.0,169.0,0.0
R,U,"[3, 9]",1.0,10.0,0.2079448699951172,1.764394998550415,0.552935915925933,16.0,170.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.5960040092468262,2.888859987258911,0.5750506557946078,17.0,171.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.18405604362487793,1.6461660861968994,0.4711711640756595,17.0,172.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2346210479736328,1.7814490795135498,0.5526100375875378,17.0,173.0,0.0
G,D,"[6, 8]",1.0,4.0,0.35852694511413574,1.9691710472106934,0.6050356045691317,17.0,174.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.20684194564819336,1.5064539909362793,0.3117133317068959,17.0,175.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.480802059173584,1.758681058883667,0.28699463091581157,17.0,176.0,0.0
R,U,"[5, 10]",1.0,7.0,0.5263280868530273,2.0161969661712646,0.4862105975269778,17.0,177.0,0.0
R,U,"[4, 10]",1.0,8.0,0.25075292587280273,1.9890739917755127,0.7418093969916457,17.0,178.0,0.0
B,L,"[4, 9]",1.0,9.0,0.2524569034576416,1.777937889099121,0.5365750194357419,17.0,179.0,0.0
R,U,"[3, 9]",1.0,10.0,0.2788088321685791,1.6120519638061523,0.33215616805141784,17.0,180.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.6745748519897461,2.587886095046997,0.3698651792602445,18.0,181.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2707180976867676,1.8203389644622803,0.5566546608834773,18.0,182.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.20606708526611328,1.9517199993133545,0.7415605447417176,18.0,183.0,0.0
G,D,"[6, 8]",1.0,4.0,0.22505903244018555,1.5243160724639893,0.2994827806472932,18.0,184.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.3096928596496582,1.6214468479156494,0.3043414683652662,18.0,185.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.34503817558288574,1.6661450862884521,0.32043261785572763,18.0,186.0,0.0
R,U,"[5, 10]",1.0,7.0,0.35230112075805664,1.9331779479980469,0.5866552402085874,18.0,187.0,0.0
R,U,"[4, 10]",1.0,8.0,0.21706795692443848,1.6084158420562744,0.39521197854822293,18.0,188.0,0.0
B,L,"[4, 9]",1.0,9.0,0.26876306533813477,1.9338409900665283,0.6786468975110977,18.0,189.0,0.0
R,U,"[3, 9]",1.0,10.0,0.20298194885253906,1.8168411254882812,0.6121592892616483,18.0,190.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.6510889530181885,2.643662929534912,0.7056974396441322,19.0,191.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.18900108337402344,1.937065839767456,0.7427972220671302,19.0,192.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.20861196517944336,1.8384499549865723,0.6312265678941673,19.0,193.0,0.0
G,D,"[6, 8]",1.0,4.0,0.26662492752075195,1.5286881923675537,0.2602127435394914,19.0,194.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.2529139518737793,1.6267499923706055,0.3868281222812902,19.0,195.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.23359417915344238,1.4941248893737793,0.2643654293226019,19.0,196.0,0.0
R,U,"[5, 10]",1.0,7.0,0.32158803939819336,1.93221116065979,0.6127868901242085,19.0,197.0,0.0
R,U,"[4, 10]",1.0,8.0,0.2032010555267334,1.8952431678771973,0.6913456648378494,19.0,198.0,0.0
B,L,"[4, 9]",1.0,9.0,0.2319331169128418,1.4940690994262695,0.2692386940025269,19.0,199.0,0.0
R,U,"[3, 9]",1.0,10.0,0.37204408645629883,1.966444969177246,0.6018696275954778,19.0,200.0,0.0
,,"(6, 6)",,,,,,,,
